97.4026 27.8825
Value of min and max x-coordinates are:74.4439 79.3405
Value of min and max y-cooridinates are:9.54614 14.6172
Current Coordinate Pushed in Path:79.8625 12.0562
Value of min and max x-coordinates are:74.4439 79.8625
Value of min and max y-cooridinates are:9.54614 14.6172
Current Coordinate Pushed in Path:80.0251 15.1364
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Path found of size: 7
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 19
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 18
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 17
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 16
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 15
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 14
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 13
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 12
Value of Coordinates being checked:95.1248 26.5736
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:93.3252 24.0786
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:86.9757 21.4956
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:85.0603 19.4786
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:80.0251 15.1364
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 3
Loop 2
Size: 1
Value of Coordinates being checked:74.4439 14.6172
Value of min and max x-coordinates are:74.4439 80.0251
Value of min and max y-cooridinates are:9.54614 15.1364
Popped inside loop 3
Size outside: 0 7 Cur: -1
Running started with x as: 80.3249 and y as: 15.8992 having size38
80.3249 15.8992
85.0603 19.4786
86.4994 20.1516
80.3249 15.8992
0 0 0
Path found of size: 2
Running started with x as: 85.0603 and y as: 19.4786 having size38
85.0603 19.4786
86.4994 20.1516
86.9757 21.4956
85.0603 19.4786
1 1 1
Current Coordinate Pushed in Path:86.9757 21.4956
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Path found of size: 3
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 17
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 16
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 15
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 14
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 13
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 12
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:95.1248 26.5736
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:93.3252 24.0786
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:86.9757 21.4956
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 3
Loop 2
Size: 1
Value of Coordinates being checked:85.0603 19.4786
Value of min and max x-coordinates are:85.0603 86.9757
Value of min and max y-cooridinates are:19.4786 21.4956
Popped inside loop 3
Size outside: 0 3 Cur: -1
Running started with x as: 88.5298 and y as: 23.6311 having size37
88.5298 23.6311
88.6999 24.2337
88.0844 24.5017
88.5298 23.6311
1 1 1
Current Coordinate Pushed in Path:88.0844 24.5017
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Path found of size: 3
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 15
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 14
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 13
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 12
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:95.1248 26.5736
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:93.3252 24.0786
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 2
Loop 2
Size: 1
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:88.0844 88.6999
Value of min and max y-cooridinates are:23.6311 24.5017
Popped inside loop 3
Size outside: 0 3 Cur: -1
Running started with x as: 88.2098 and y as: 25.7681 having size36
88.2098 25.7681
88.563 26.4465
89.8325 25.9651
88.2098 25.7681
0 0 0
Path found of size: 2
Running started with x as: 88.563 and y as: 26.4465 having size36
88.563 26.4465
89.8325 25.9651
91.7996 25.1474
88.563 26.4465
0 0 0
Path found of size: 2
Running started with x as: 89.8325 and y as: 25.9651 having size36
89.8325 25.9651
91.7996 25.1474
92.3762 24.9767
89.8325 25.9651
1 1 1
Current Coordinate Pushed in Path:92.3762 24.9767
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Path found of size: 3
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 15
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 14
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 13
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 12
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:95.1248 26.5736
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:93.3252 24.0786
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 3
Loop 2
Size: 1
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:89.8325 92.3762
Value of min and max y-cooridinates are:24.9767 25.9651
Popped inside loop 3
Size outside: 0 3 Cur: -1
Running started with x as: 92.146 and y as: 23.6275 having size35
92.146 23.6275
93.0603 22.7031
93.3252 24.0786
92.146 23.6275
1 1 1
Current Coordinate Pushed in Path:93.3252 24.0786
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Path found of size: 3
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 15
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 14
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 13
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 12
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:95.1248 26.5736
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 2
Loop 2
Size: 1
Value of Coordinates being checked:93.3252 24.0786
Value of min and max x-coordinates are:92.146 93.3252
Value of min and max y-cooridinates are:22.7031 24.0786
Popped inside loop 3
Size outside: 0 3 Cur: -1
Running started with x as: 94.6032 and y as: 25.1625 having size34
94.6032 25.1625
95.1248 26.5736
96.4194 27.2646
94.6032 25.1625
0 0 0
Path found of size: 2
Running started with x as: 95.1248 and y as: 26.5736 having size34
95.1248 26.5736
96.4194 27.2646
97.052 27.6991
95.1248 26.5736
1 1 1
Current Coordinate Pushed in Path:97.052 27.6991
Value of min and max x-coordinates are:95.1248 97.052
Value of min and max y-cooridinates are:26.5736 27.6991
Current Coordinate Pushed in Path:96.2488 28.411
Value of min and max x-coordinates are:95.1248 97.052
Value of min and max y-cooridinates are:26.5736 28.411
Current Coordinate Pushed in Path:95.4048 29.0317
Value of min and max x-coordinates are:95.1248 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Current Coordinate Pushed in Path:92.5031 27.8969
Value of min and max x-coordinates are:92.5031 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Current Coordinate Pushed in Path:92.1037 27.4526
Value of min and max x-coordinates are:92.1037 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Current Coordinate Pushed in Path:92.0335 26.8383
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Path found of size: 8
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 14
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 13
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 12
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:92.0335 26.8383
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 3
Loop 2
Size: 1
Value of Coordinates being checked:95.1248 26.5736
Value of min and max x-coordinates are:92.0335 97.052
Value of min and max y-cooridinates are:26.5736 29.0317
Popped inside loop 3
Size outside: 0 8 Cur: -1
Running started with x as: 89.7445 and y as: 26.7194 having size28
89.7445 26.7194
88.0602 26.4146
87.2275 26.3979
89.7445 26.7194
0 0 0
Path found of size: 2
Running started with x as: 88.0602 and y as: 26.4146 having size28
88.0602 26.4146
87.2275 26.3979
85.2518 26.7262
88.0602 26.4146
0 0 0
Path found of size: 2
Running started with x as: 87.2275 and y as: 26.3979 having size28
87.2275 26.3979
85.2518 26.7262
83.3042 27.3645
87.2275 26.3979
0 0 0
Path found of size: 2
Running started with x as: 85.2518 and y as: 26.7262 having size28
85.2518 26.7262
83.3042 27.3645
82 27.9255
85.2518 26.7262
0 0 0
Path found of size: 2
Running started with x as: 83.3042 and y as: 27.3645 having size28
83.3042 27.3645
82 27.9255
80.0884 28.7945
83.3042 27.3645
0 0 0
Path found of size: 2
Running started with x as: 82 and y as: 27.9255 having size28
82 27.9255
80.0884 28.7945
78.7389 31.5159
82 27.9255
0 0 0
Path found of size: 2
Running started with x as: 80.0884 and y as: 28.7945 having size28
80.0884 28.7945
78.7389 31.5159
74.4214 30.9798
80.0884 28.7945
1 1 1
Current Coordinate Pushed in Path:74.4214 30.9798
Value of min and max x-coordinates are:74.4214 80.0884
Value of min and max y-cooridinates are:28.7945 31.5159
Current Coordinate Pushed in Path:72.8238 28.9616
Value of min and max x-coordinates are:72.8238 80.0884
Value of min and max y-cooridinates are:28.7945 31.5159
Current Coordinate Pushed in Path:72.6305 21.356
Value of min and max x-coordinates are:72.6305 80.0884
Value of min and max y-cooridinates are:21.356 31.5159
Current Coordinate Pushed in Path:72.8245 20.4195
Value of min and max x-coordinates are:72.6305 80.0884
Value of min and max y-cooridinates are:20.4195 31.5159
Current Coordinate Pushed in Path:74.4439 14.6172
Value of min and max x-coordinates are:72.6305 80.0884
Value of min and max y-cooridinates are:14.6172 31.5159
Current Coordinate Pushed in Path:80.0251 15.1364
Value of min and max x-coordinates are:72.6305 80.0884
Value of min and max y-cooridinates are:14.6172 31.5159
Current Coordinate Pushed in Path:80.3249 15.8992
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Path found of size: 9
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 12
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 11
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 10
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:88.2098 25.7681
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:88.0844 24.5017
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 2
Loop 2
Size: 2
Value of Coordinates being checked:80.3249 15.8992
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 3
Loop 2
Size: 1
Value of Coordinates being checked:80.0884 28.7945
Value of min and max x-coordinates are:72.6305 80.3249
Value of min and max y-cooridinates are:14.6172 31.5159
Popped inside loop 3
Size outside: 0 9 Cur: -1
Running started with x as: 85.0603 and y as: 19.4786 having size21
85.0603 19.4786
86.9757 21.4956
88.5298 23.6311
85.0603 19.4786
1 1 1
Current Coordinate Pushed in Path:88.5298 23.6311
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 23.6311
Current Coordinate Pushed in Path:88.0844 24.5017
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Path found of size: 4
Loop entered successfully
Remaining path created
DCEL Created
LPVS Created
Loop 1
Loop 2
Size: 10
Value of Coordinates being checked:82 27.9255
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Popped inside loop 2
Loop 2
Size: 9
Value of Coordinates being checked:83.3042 27.3645
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Popped inside loop 2
Loop 2
Size: 8
Value of Coordinates being checked:85.2518 26.7262
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Popped inside loop 2
Loop 2
Size: 7
Value of Coordinates being checked:87.2275 26.3979
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Popped inside loop 2
Loop 2
Size: 6
Value of Coordinates being checked:88.0602 26.4146
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Popped inside loop 2
Loop 2
Size: 5
Value of Coordinates being checked:92.3762 24.9767
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Popped inside loop 2
Loop 2
Size: 4
Value of Coordinates being checked:89.8325 25.9651
Value of min and max x-coordinates are:85.0603 88.5298
Value of min and max y-cooridinates are:19.4786 24.5017
Popped inside loop 2
Loop 2
Size: 3
Value of Coordinates being checked:88.563 26.4465
Value of min and max x-coordinates are:85.0603 88.5298
